,id,carat,cut,color,clarity,depth,table,x,y,z
3992,3992,0.18918918918918923,0.75,0.6666666666666666,0.14285714285714285,0.3051470588235292,0.4444444444444444,0.633147113594041,0.6413662239089184,0.5759312320916904
3993,3993,0.06652806652806653,0.75,0.33333333333333337,0.42857142857142855,0.38235294117647034,0.5277777777777777,0.48324022346368717,0.48956356736242884,0.45558739255014324
3994,3994,0.02286902286902287,0.75,0.9999999999999999,0.2857142857142857,0.40073529411764697,0.4444444444444444,0.4022346368715084,0.40607210626185963,0.38108882521489973
3995,3995,0.0706860706860707,1.0,0.16666666666666666,0.14285714285714285,0.3566176470588236,0.36111111111111094,0.4934823091247672,0.4981024667931689,0.4584527220630372
3996,3996,0.19958419958419957,1.0,0.5,0.14285714285714285,0.3933823529411764,0.36111111111111094,0.6350093109869647,0.6413662239089184,0.5988538681948423
3997,3997,0.1954261954261954,0.75,0.0,0.0,0.39705882352941146,0.4444444444444444,0.6275605214152701,0.6280834914611005,0.5916905444126074
3998,3998,0.02286902286902287,0.5,0.0,0.2857142857142857,0.4374999999999998,0.36111111111111094,0.4013035381750465,0.4117647058823529,0.38968481375358166
3999,3999,0.07276507276507278,1.0,0.33333333333333337,0.14285714285714285,0.4154411764705881,0.38888888888888884,0.4860335195530726,0.49999999999999994,0.46848137535816614
4000,4000,0.033264033264033266,1.0,0.0,0.2857142857142857,0.4338235294117643,0.38888888888888884,0.4227188081936685,0.4278937381404174,0.4068767908309455
4001,4001,0.14760914760914762,0.75,0.33333333333333337,0.42857142857142855,0.41176470588235303,0.4166666666666665,0.5782122905027933,0.5853889943074004,0.5515759312320917
4002,4002,0.06652806652806653,1.0,0.33333333333333337,0.5714285714285714,0.4154411764705881,0.33333333333333326,0.48044692737430167,0.49430740037950666,0.4627507163323782
4003,4003,0.10602910602910603,0.5,0.33333333333333337,0.2857142857142857,0.40808823529411753,0.4444444444444444,0.5251396648044693,0.5436432637571158,0.505730659025788
4004,4004,0.24324324324324326,1.0,0.6666666666666666,0.5714285714285714,0.47058823529411753,0.36111111111111094,0.6527001862197392,0.6622390891840608,0.6389684813753581
4005,4005,0.19334719334719333,1.0,0.5,0.5714285714285714,0.38602941176470584,0.36111111111111094,0.6247672253258846,0.6385199240986718,0.5916905444126074
4006,4006,0.6278586278586279,1.0,0.8333333333333334,0.0,0.42647058823529416,0.33333333333333326,0.8836126629422719,0.8937381404174574,0.8481375358166189
4007,4007,0.02286902286902287,1.0,0.9999999999999999,0.7142857142857142,0.404411764705882,0.36388888888888893,0.4013035381750465,0.4108159392789374,0.3839541547277937
4008,4008,0.07692307692307691,0.5,0.16666666666666666,0.42857142857142855,0.3676470588235292,0.38888888888888884,0.4962756052141527,0.5075901328273245,0.46704871060171915
4009,4009,0.2702702702702703,0.5,0.9999999999999999,0.5714285714285714,0.3933823529411764,0.4166666666666665,0.6787709497206704,0.6954459203036053,0.646131805157593
4010,4010,0.1704781704781705,0.75,0.5,0.14285714285714285,0.42279411764705865,0.4166666666666665,0.5986964618249534,0.6072106261859583,0.5744985673352435
4011,4011,0.14553014553014554,1.0,0.5,0.2857142857142857,0.40073529411764697,0.38888888888888884,0.5735567970204842,0.5872865275142316,0.5472779369627506
4012,4012,0.012474012474012475,1.0,0.33333333333333337,0.8571428571428572,0.4301470588235292,0.33333333333333326,0.3817504655493482,0.38614800759013285,0.3667621776504298
4013,4013,0.30561330561330563,1.0,0.6666666666666666,0.42857142857142855,0.42647058823529416,0.36111111111111094,0.7048417132216015,0.7163187855787476,0.6776504297994269
4014,4014,0.04365904365904366,1.0,0.16666666666666666,0.42857142857142855,0.41911764705882315,0.3055555555555556,0.44320297951582865,0.45445920303605314,0.4269340974212034
4015,4015,0.17255717255717257,1.0,0.5,0.2857142857142857,0.41911764705882315,0.38888888888888884,0.6070763500931098,0.6138519924098672,0.5802292263610315
4016,4016,0.1683991683991684,0.5,0.6666666666666666,0.42857142857142855,0.45955882352941146,0.5,0.5884543761638734,0.5920303605313093,0.5716332378223495
4017,4017,0.24740124740124741,0.5,0.6666666666666666,0.42857142857142855,0.3124999999999998,0.5,0.6769087523277467,0.6954459203036053,0.6217765042979942
4018,4018,0.21205821205821207,1.0,0.5,0.7142857142857142,0.4154411764705881,0.36111111111111094,0.6368715083798883,0.6461100569259962,0.6088825214899714
4019,4019,0.23492723492723494,1.0,0.9999999999999999,0.5714285714285714,0.41911764705882315,0.33333333333333326,0.653631284916201,0.6688804554079696,0.6289398280802292
4020,4020,0.029106029106029108,1.0,0.0,0.7142857142857142,0.3786764705882353,0.36111111111111094,0.41713221601489764,0.428842504743833,0.39541547277936956
4021,4021,0.1975051975051975,0.5,0.6666666666666666,0.14285714285714285,0.46691176470588247,0.36111111111111094,0.6173184357541899,0.6318785578747629,0.6060171919770774
4022,4022,0.37422037422037424,0.5,0.6666666666666666,0.2857142857142857,0.4522058823529409,0.4444444444444444,0.7476722532588453,0.7552182163187856,0.7249283667621775
4023,4023,0.029106029106029108,0.5,0.8333333333333334,0.7142857142857142,0.44485294117647034,0.36111111111111094,0.41620111731843573,0.42030360531309297,0.40257879656160456
4024,4024,0.31185031185031187,0.0,0.0,0.0,0.5036764705882353,0.36111111111111094,0.6945996275605214,0.6992409867172675,0.6876790830945558
4025,4025,0.04781704781704782,0.75,0.33333333333333337,0.5714285714285714,0.42279411764705865,0.4166666666666665,0.44506517690875236,0.4601518026565465,0.43123209169054433
4026,4026,0.02494802494802495,1.0,0.16666666666666666,0.42857142857142855,0.4154411764705881,0.38888888888888884,0.41154562383612664,0.4184060721062619,0.3939828080229226
4027,4027,0.2702702702702703,0.25,0.6666666666666666,0.14285714285714285,0.4779411764705881,0.5,0.6685288640595903,0.6774193548387096,0.6561604584527221
4028,4028,0.16632016632016633,0.75,0.6666666666666666,0.14285714285714285,0.3676470588235292,0.38888888888888884,0.606145251396648,0.6072106261859583,0.5644699140401146
4029,4029,0.1683991683991684,0.5,0.0,0.14285714285714285,0.44485294117647034,0.3055555555555556,0.5949720670391061,0.6024667931688804,0.5759312320916904
4030,4030,0.18918918918918923,0.75,0.8333333333333334,0.42857142857142855,0.2683823529411764,0.4722222222222221,0.6368715083798883,0.6432637571157496,0.5687679083094556
4031,4031,0.04365904365904366,0.25,0.33333333333333337,0.2857142857142857,0.46691176470588247,0.4166666666666665,0.44134078212290506,0.4468690702087287,0.43123209169054433
4032,4032,0.062370062370062374,1.0,0.16666666666666666,0.42857142857142855,0.39705882352941146,0.33333333333333326,0.4757914338919926,0.4800759013282732,0.4498567335243553
4033,4033,0.06444906444906445,1.0,0.16666666666666666,0.14285714285714285,0.3676470588235292,0.36111111111111094,0.48417132216014896,0.48956356736242884,0.45272206303724927
4034,4034,0.04365904365904366,0.75,0.0,0.8571428571428572,0.41176470588235303,0.4166666666666665,0.43854748603351956,0.45256166982922197,0.42263610315186245
4035,4035,0.1683991683991684,0.25,0.16666666666666666,0.42857142857142855,0.47058823529411753,0.4444444444444444,0.5828677839851024,0.5901328273244781,0.5702005730659025
4036,4036,0.06860706860706861,1.0,0.16666666666666666,0.42857142857142855,0.4301470588235292,0.3055555555555556,0.4795158286778399,0.49146110056925996,0.46418338108882523
4037,4037,0.018711018711018705,0.5,0.33333333333333337,0.5714285714285714,0.3749999999999998,0.4166666666666665,0.3947858472998138,0.40702087286527516,0.37392550143266473
4038,4038,0.1683991683991684,0.25,0.5,0.14285714285714285,0.47058823529411753,0.2777777777777777,0.5968342644320298,0.5986717267552182,0.5816618911174785
4039,4039,0.10602910602910603,0.75,0.33333333333333337,0.14285714285714285,0.3529411764705881,0.4166666666666665,0.537243947858473,0.5426944971537002,0.49856733524355296
4040,4040,0.2182952182952183,1.0,0.8333333333333334,0.14285714285714285,0.39705882352941146,0.36111111111111094,0.6443202979515829,0.6584440227703985,0.6131805157593123
4041,4041,0.029106029106029108,0.75,0.33333333333333337,0.42857142857142855,0.42647058823529416,0.4166666666666665,0.41527001862197394,0.42599620493358636,0.40114613180515757
4042,4042,0.0706860706860707,1.0,0.16666666666666666,0.42857142857142855,0.38235294117647034,0.38888888888888884,0.4888268156424581,0.49430740037950666,0.4598853868194842
4043,4043,0.3866943866943867,0.75,0.5,0.2857142857142857,0.38602941176470584,0.4166666666666665,0.7635009310986964,0.7732447817836813,0.7206303724928367
4044,4044,0.12474012474012475,0.75,0.16666666666666666,0.2857142857142857,0.4374999999999998,0.4722222222222221,0.5484171322160148,0.5569259962049337,0.5300859598853868
4045,4045,0.04158004158004158,1.0,0.8333333333333334,1.0,0.41911764705882315,0.36111111111111094,0.4404096834264432,0.4459203036053131,0.42120343839541546
4046,4046,0.037422037422037424,1.0,0.33333333333333337,0.8571428571428572,0.41911764705882315,0.2777777777777777,0.4310986964618249,0.4430740037950664,0.41547277936962745
4047,4047,0.07692307692307691,0.75,0.33333333333333337,0.42857142857142855,0.32352941176470584,0.4444444444444444,0.5027932960893855,0.5094876660341556,0.46131805157593125
4048,4048,0.2765072765072765,0.75,0.5,0.0,0.4338235294117643,0.4166666666666665,0.6880819366852886,0.6907020872865276,0.660458452722063
4049,4049,0.16632016632016633,0.75,0.6666666666666666,0.5714285714285714,0.38602941176470584,0.38888888888888884,0.5996275605214153,0.6043643263757116,0.5644699140401146
4050,4050,0.07692307692307691,0.5,0.16666666666666666,0.14285714285714285,0.3749999999999998,0.38888888888888884,0.494413407821229,0.5075901328273245,0.46704871060171915
4051,4051,0.19334719334719333,0.25,0.33333333333333337,0.14285714285714285,0.4779411764705881,0.4166666666666665,0.6070763500931098,0.6242884250474383,0.6002865329512894
4052,4052,0.10810810810810811,0.0,0.6666666666666666,0.14285714285714285,0.5514705882352942,0.4722222222222221,0.5195530726256983,0.5227703984819734,0.5243553008595988
4053,4053,0.17255717255717257,1.0,0.16666666666666666,0.2857142857142857,0.41176470588235303,0.38888888888888884,0.6033519553072626,0.6091081593927894,0.5744985673352435
4054,4054,0.22453222453222454,1.0,0.5,0.8571428571428572,0.40808823529411753,0.36111111111111094,0.6452513966480447,0.6603415559772297,0.6174785100286532
4055,4055,0.16632016632016633,0.75,0.6666666666666666,0.2857142857142857,0.41176470588235303,0.2222222222222221,0.6024208566108007,0.6072106261859583,0.5730659025787965
4056,4056,0.060291060291060294,1.0,0.0,0.5714285714285714,0.4154411764705881,0.33333333333333326,0.468342644320298,0.4791271347248577,0.4498567335243553
4057,4057,0.16632016632016633,0.25,0.16666666666666666,0.14285714285714285,0.46691176470588247,0.5,0.5837988826815642,0.5996204933586338,0.5744985673352435
4058,4058,0.1683991683991684,0.75,0.6666666666666666,0.2857142857142857,0.40073529411764697,0.4444444444444444,0.5912476722532588,0.5996204933586338,0.5616045845272206
4059,4059,0.11226611226611227,0.25,0.6666666666666666,0.42857142857142855,0.4411764705882353,0.38888888888888884,0.5325884543761639,0.5474383301707779,0.5186246418338109
4060,4060,0.033264033264033266,1.0,0.8333333333333334,0.2857142857142857,0.3933823529411764,0.33333333333333326,0.4264432029795158,0.43833017077798864,0.4068767908309455
4061,4061,0.02494802494802495,1.0,0.5,0.42857142857142855,0.404411764705882,0.38888888888888884,0.40875232774674114,0.4184060721062619,0.39111747851002865
4062,4062,0.062370062370062374,0.75,0.33333333333333337,0.5714285714285714,0.39705882352941146,0.4722222222222221,0.4711359404096834,0.48387096774193544,0.4498567335243553
4063,4063,0.037422037422037424,0.5,0.6666666666666666,0.2857142857142857,0.4522058823529409,0.38888888888888884,0.4301675977653631,0.4345351043643264,0.4169054441260745
4064,4064,0.062370062370062374,1.0,0.5,0.8571428571428572,0.41176470588235303,0.33333333333333326,0.4739292364990689,0.4876660341555977,0.45558739255014324
4065,4065,0.27234927234927236,0.75,0.5,0.2857142857142857,0.3529411764705881,0.4722222222222221,0.6936685288640596,0.7030360531309299,0.6446991404011461
4066,4066,0.37422037422037424,0.25,0.5,0.14285714285714285,0.4889705882352937,0.36111111111111094,0.7383612662942272,0.7485768500948766,0.7292263610315186
4067,4067,0.02286902286902287,1.0,0.5,0.7142857142857142,0.41911764705882315,0.36111111111111094,0.4013035381750465,0.41271347248576845,0.3868194842406877
4068,4068,0.21205821205821207,0.75,0.6666666666666666,0.5714285714285714,0.2904411764705881,0.4444444444444444,0.653631284916201,0.6603415559772297,0.5902578796561604
4069,4069,0.02286902286902287,1.0,0.16666666666666666,0.7142857142857142,0.38235294117647034,0.4166666666666665,0.4031657355679702,0.4146110056925996,0.38252148997134666
4070,4070,0.04365904365904366,1.0,0.16666666666666666,1.0,0.40808823529411753,0.3055555555555556,0.44227188081936686,0.4563567362428842,0.42550143266475643
4071,4071,0.1704781704781705,0.5,0.8333333333333334,0.2857142857142857,0.4374999999999998,0.4166666666666665,0.5921787709497207,0.6091081593927894,0.5759312320916904
4072,4072,0.02079002079002079,1.0,0.0,0.2857142857142857,0.3897058823529409,0.38888888888888884,0.3985102420856611,0.40986717267552186,0.3796561604584527
4073,4073,0.062370062370062374,1.0,0.16666666666666666,0.2857142857142857,0.3198529411764708,0.5277777777777777,0.48044692737430167,0.4924098671726756,0.4426934097421203
4074,4074,0.1683991683991684,1.0,0.33333333333333337,0.2857142857142857,0.36397058823529416,0.33333333333333326,0.6052141527001862,0.6148007590132828,0.5659025787965616
4075,4075,0.02079002079002079,1.0,0.0,0.2857142857142857,0.3676470588235292,0.4166666666666665,0.4022346368715084,0.4108159392789374,0.37822349570200575
4076,4076,0.08108108108108109,0.75,0.5,0.42857142857142855,0.3713235294117647,0.38888888888888884,0.5055865921787709,0.5123339658444023,0.47421203438395415
4077,4077,0.062370062370062374,1.0,0.33333333333333337,0.5714285714285714,0.3749999999999998,0.36111111111111094,0.47765363128491617,0.4905123339658444,0.4512893982808023
4078,4078,0.316008316008316,1.0,0.9999999999999999,0.2857142857142857,0.404411764705882,0.38888888888888884,0.7132216014897579,0.7229601518026566,0.6790830945558739
4079,4079,0.19958419958419957,1.0,0.6666666666666666,0.14285714285714285,0.40073529411764697,0.36111111111111094,0.6266294227188082,0.642314990512334,0.5988538681948423
4080,4080,0.031185031185031187,0.75,0.16666666666666666,0.42857142857142855,0.36397058823529416,0.4444444444444444,0.4227188081936685,0.43263757115749524,0.3968481375358166
4081,4081,0.04158004158004158,1.0,0.5,0.42857142857142855,0.36397058823529416,0.4166666666666665,0.44320297951582865,0.45445920303605314,0.4169054441260745
4082,4082,0.1683991683991684,0.5,0.5,0.42857142857142855,0.46323529411764697,0.36111111111111094,0.590316573556797,0.6062618595825426,0.5802292263610315
4083,4083,0.2910602910602911,0.5,0.8333333333333334,0.8571428571428572,0.32352941176470584,0.36111111111111094,0.7076350093109869,0.7286527514231499,0.6547277936962751
4084,4084,0.10810810810810811,0.75,0.33333333333333337,0.14285714285714285,0.3713235294117647,0.4444444444444444,0.542830540037244,0.5493358633776091,0.5085959885386819
4085,4085,0.10395010395010396,0.75,0.8333333333333334,0.42857142857142855,0.3676470588235292,0.4444444444444444,0.5316573556797021,0.5370018975332068,0.497134670487106
4086,4086,0.0498960498960499,0.75,0.5,0.2857142857142857,0.3897058823529409,0.5,0.45437616387337054,0.45825426944971537,0.42836676217765046
4087,4087,0.02079002079002079,1.0,0.16666666666666666,0.42857142857142855,0.3786764705882353,0.38888888888888884,0.4003724394785847,0.4117647058823529,0.3796561604584527
4088,4088,0.15176715176715178,0.25,0.5,0.2857142857142857,0.47058823529411753,0.4166666666666665,0.5670391061452513,0.5825426944971537,0.5587392550143266
4089,4089,0.04365904365904366,0.75,0.6666666666666666,0.5714285714285714,0.4338235294117643,0.4444444444444444,0.4404096834264432,0.4402277039848197,0.42120343839541546
4090,4090,0.04573804573804574,0.75,0.33333333333333337,0.2857142857142857,0.38602941176470584,0.4166666666666665,0.44692737430167595,0.45825426944971537,0.42406876790830944
4091,4091,0.02079002079002079,1.0,0.8333333333333334,0.5714285714285714,0.42279411764705865,0.3055555555555556,0.4022346368715084,0.40702087286527516,0.38538681948424064
4092,4092,0.17463617463617465,0.75,0.6666666666666666,0.2857142857142857,0.3124999999999998,0.4166666666666665,0.6126629422718808,0.6328273244781784,0.5644699140401146
4093,4093,0.2182952182952183,1.0,0.8333333333333334,0.42857142857142855,0.42279411764705865,0.36111111111111094,0.6396648044692738,0.6565464895635674,0.6174785100286532
4094,4094,0.37629937629937626,0.5,0.9999999999999999,0.14285714285714285,0.3676470588235292,0.38888888888888884,0.7532588454376163,0.7722960151802657,0.7091690544412608
4095,4095,0.04365904365904366,0.25,0.33333333333333337,0.2857142857142857,0.44485294117647034,0.36111111111111094,0.4366852886405959,0.44876660341555985,0.42550143266475643
4096,4096,0.05197505197505198,0.0,0.6666666666666666,0.7142857142857142,0.5441176470588232,0.36111111111111094,0.44878957169459965,0.4459203036053131,0.44842406876790825
4097,4097,0.28482328482328484,0.75,0.9999999999999999,0.5714285714285714,0.36029411764705865,0.5,0.7076350093109869,0.7106261859582543,0.657593123209169
4098,4098,0.21413721413721415,1.0,0.9999999999999999,0.42857142857142855,0.39705882352941146,0.36111111111111094,0.6396648044692738,0.6461100569259962,0.6060171919770774
4099,4099,0.10395010395010396,0.75,0.33333333333333337,0.2857142857142857,0.3088235294117647,0.4722222222222221,0.537243947858473,0.5445920303605314,0.489971346704871
4100,4100,0.037422037422037424,0.25,0.16666666666666666,1.0,0.29779411764705865,0.4166666666666665,0.44134078212290506,0.45256166982922197,0.40257879656160456
4101,4101,0.033264033264033266,1.0,0.0,0.2857142857142857,0.404411764705882,0.36111111111111094,0.4292364990689013,0.4316888045540797,0.4068767908309455
4102,4102,0.04158004158004158,0.25,0.16666666666666666,0.2857142857142857,0.44852941176470584,0.36111111111111094,0.4329608938547486,0.44497153700189757,0.42263610315186245
4103,4103,0.0706860706860707,1.0,0.5,1.0,0.42279411764705865,0.38888888888888884,0.48044692737430167,0.4933586337760911,0.46418338108882523
4104,4104,0.033264033264033266,1.0,0.5,0.7142857142857142,0.4154411764705881,0.36111111111111094,0.4245810055865921,0.4297912713472486,0.40544412607449853
4105,4105,0.04573804573804574,1.0,0.6666666666666666,1.0,0.3933823529411764,0.33333333333333326,0.44878957169459965,0.45920303605313095,0.4269340974212034
4106,4106,0.02079002079002079,1.0,0.6666666666666666,1.0,0.404411764705882,0.33333333333333326,0.4031657355679702,0.41271347248576845,0.38538681948424064
4107,4107,0.2390852390852391,1.0,0.6666666666666666,0.2857142857142857,0.4338235294117643,0.38888888888888884,0.6499068901303539,0.6726755218216319,0.6332378223495702
4108,4108,0.0706860706860707,0.25,0.0,0.2857142857142857,0.2536764705882353,0.4722222222222221,0.4990689013035382,0.5113851992409867,0.44555873925501427
4109,4109,0.1392931392931393,0.5,0.9999999999999999,0.2857142857142857,0.38235294117647034,0.38888888888888884,0.5716945996275605,0.5853889943074004,0.5415472779369627
4110,4110,0.21205821205821207,0.75,0.9999999999999999,0.14285714285714285,0.42647058823529416,0.4444444444444444,0.6322160148975792,0.40227703984819735,0.5386819484240687
4111,4111,0.029106029106029108,1.0,0.6666666666666666,0.42857142857142855,0.3749999999999998,0.33333333333333326,0.41806331471135944,0.4297912713472486,0.39541547277936956
4112,4112,0.02079002079002079,0.5,0.6666666666666666,0.42857142857142855,0.42647058823529416,0.4166666666666665,0.3929236499068901,0.40607210626185963,0.38108882521489973
4113,4113,0.14553014553014554,1.0,0.0,0.14285714285714285,0.41911764705882315,0.36111111111111094,0.5810055865921788,0.5844402277039848,0.5544412607449857
4114,4114,0.0395010395010395,1.0,0.5,0.8571428571428572,0.4154411764705881,0.38888888888888884,0.43761638733705777,0.4402277039848197,0.4169054441260745
4115,4115,0.08523908523908524,1.0,0.5,0.42857142857142855,0.3897058823529409,0.33333333333333326,0.5083798882681564,0.5199240986717268,0.4828080229226361
4116,4116,0.031185031185031187,1.0,0.33333333333333337,0.5714285714285714,0.40073529411764697,0.33333333333333326,0.42178770949720673,0.4345351043643264,0.40401146131805155
4117,4117,0.14553014553014554,0.0,0.8333333333333334,0.0,0.5955882352941175,0.4722222222222221,0.5549348230912476,0.5578747628083491,0.5702005730659025
4118,4118,0.02079002079002079,1.0,0.9999999999999999,0.42857142857142855,0.40073529411764697,0.36111111111111094,0.4003724394785847,0.4108159392789374,0.38252148997134666
4119,4119,0.27234927234927236,0.75,0.5,0.2857142857142857,0.41176470588235303,0.4166666666666665,0.6759776536312849,0.6925996204933587,0.6489971346704871
4120,4120,0.1101871101871102,0.0,0.33333333333333337,0.5714285714285714,0.27941176470588247,0.6388888888888888,0.5512104283054003,0.5578747628083491,0.495702005730659
4121,4121,0.018711018711018705,1.0,0.5,0.7142857142857142,0.40073529411764697,0.36111111111111094,0.3947858472998138,0.40322580645161293,0.3753581661891117
4122,4122,0.1683991683991684,0.75,0.6666666666666666,0.2857142857142857,0.39705882352941146,0.4722222222222221,0.6033519553072626,0.6100569259962049,0.5716332378223495
4123,4123,0.029106029106029108,0.75,0.33333333333333337,0.14285714285714285,0.3308823529411764,0.4166666666666665,0.4264432029795158,0.4316888045540797,0.39255014326647564
4124,4124,0.062370062370062374,1.0,0.16666666666666666,0.14285714285714285,0.3713235294117647,0.4166666666666665,0.4739292364990689,0.48671726755218214,0.4469914040114613
4125,4125,0.04365904365904366,0.5,0.0,0.5714285714285714,0.3933823529411764,0.4166666666666665,0.44320297951582865,0.45540796963946867,0.42263610315186245
4126,4126,0.2515592515592516,0.75,0.16666666666666666,0.42857142857142855,0.4301470588235292,0.36111111111111094,0.6685288640595903,0.6736242884250474,0.6418338108882522
4127,4127,0.04158004158004158,1.0,0.6666666666666666,0.7142857142857142,0.3713235294117647,0.33333333333333326,0.44227188081936686,0.4535104364326376,0.4169054441260745
4128,4128,0.02494802494802495,0.5,0.6666666666666666,0.42857142857142855,0.4411764705882353,0.38888888888888884,0.4031657355679702,0.4146110056925996,0.39255014326647564
4129,4129,0.17255717255717257,1.0,0.33333333333333337,0.14285714285714285,0.4154411764705881,0.36111111111111094,0.606145251396648,0.6100569259962049,0.5773638968481375
4130,4130,0.2079002079002079,0.25,0.0,0.14285714285714285,0.41176470588235303,0.6111111111111109,0.6284916201117319,0.6356736242884251,0.5988538681948423
4131,4131,0.1600831600831601,0.5,0.33333333333333337,0.7142857142857142,0.26102941176470584,0.4722222222222221,0.6042830540037244,0.6195445920303606,0.5415472779369627
4132,4132,0.14760914760914762,0.75,0.6666666666666666,0.42857142857142855,0.4338235294117643,0.4166666666666665,0.574487895716946,0.5834914611005693,0.5544412607449857
4133,4133,0.32432432432432434,1.0,0.5,0.5714285714285714,0.4338235294117643,0.33333333333333326,0.7206703910614525,0.7305502846299811,0.6948424068767908
4134,4134,0.04365904365904366,1.0,0.33333333333333337,0.5714285714285714,0.40808823529411753,0.36111111111111094,0.44320297951582865,0.4497153700189754,0.42263610315186245
4135,4135,0.2515592515592516,1.0,0.5,0.5714285714285714,0.34558823529411753,0.38888888888888884,0.6722532588454376,0.6935483870967741,0.6289398280802292
4136,4136,0.02286902286902287,1.0,0.33333333333333337,0.42857142857142855,0.4154411764705881,0.38888888888888884,0.404096834264432,0.4079696394686907,0.38538681948424064
4137,4137,0.02079002079002079,0.75,0.0,0.14285714285714285,0.38235294117647034,0.4444444444444444,0.4013035381750465,0.40417457305502846,0.3767908309455587
4138,4138,0.38877338877338874,1.0,0.5,0.14285714285714285,0.42279411764705865,0.33333333333333326,0.7635009310986964,0.7713472485768502,0.7320916905444126
4139,4139,0.10395010395010396,0.75,0.5,0.2857142857142857,0.42647058823529416,0.4722222222222221,0.5223463687150838,0.5284629981024669,0.501432664756447
4140,4140,0.1683991683991684,0.25,0.33333333333333337,0.14285714285714285,0.5404411764705881,0.4166666666666665,0.5698324022346368,0.5882352941176471,0.5802292263610315
4141,4141,0.062370062370062374,0.5,0.16666666666666666,0.42857142857142855,0.4338235294117643,0.4722222222222221,0.4674115456238361,0.4819734345351044,0.45415472779369626
4142,4142,0.06860706860706861,0.75,0.0,0.2857142857142857,0.3676470588235292,0.4166666666666665,0.4823091247672253,0.4952561669829222,0.45415472779369626
4143,4143,0.10395010395010396,0.25,0.8333333333333334,0.2857142857142857,0.4889705882352937,0.38888888888888884,0.5242085661080075,0.530360531309298,0.5171919770773639
4144,4144,0.06860706860706861,0.75,0.8333333333333334,0.5714285714285714,0.4154411764705881,0.4166666666666665,0.4823091247672253,0.4990512333965844,0.46561604584527216
4145,4145,0.0706860706860707,1.0,0.0,0.7142857142857142,0.3749999999999998,0.33333333333333326,0.494413407821229,0.4981024667931689,0.4627507163323782
4146,4146,0.14553014553014554,0.75,0.33333333333333337,0.14285714285714285,0.38602941176470584,0.5,0.5679702048417132,0.5749525616698292,0.5358166189111748
4147,4147,0.031185031185031187,1.0,0.16666666666666666,0.8571428571428572,0.3566176470588236,0.38888888888888884,0.42178770949720673,0.4335863377609109,0.39541547277936956
4148,4148,0.20997920997921,0.75,0.33333333333333337,0.2857142857142857,0.3897058823529409,0.4444444444444444,0.6350093109869647,0.6442125237191652,0.6002865329512894
4149,4149,0.10602910602910603,1.0,0.5,0.2857142857142857,0.3529411764705881,0.38888888888888884,0.5325884543761639,0.5502846299810247,0.5
4150,4150,0.02079002079002079,0.75,0.8333333333333334,0.5714285714285714,0.4374999999999998,0.4166666666666665,0.3994413407821229,0.40417457305502846,0.38538681948424064
4151,4151,0.10395010395010396,0.25,0.6666666666666666,0.42857142857142855,0.2904411764705881,0.6111111111111109,0.5297951582867785,0.5464895635673624,0.4828080229226361
4152,4152,0.02494802494802495,0.75,0.8333333333333334,0.2857142857142857,0.4374999999999998,0.4166666666666665,0.40502793296089384,0.4108159392789374,0.39111747851002865
4153,4153,0.035343035343035345,0.75,0.16666666666666666,0.5714285714285714,0.38602941176470584,0.33333333333333326,0.43761638733705777,0.44212523719165087,0.4126074498567335
4154,4154,0.1954261954261954,0.5,0.8333333333333334,0.2857142857142857,0.42647058823529416,0.33333333333333326,0.6201117318435754,0.6375711574952562,0.6002865329512894
4155,4155,0.16632016632016633,0.5,0.33333333333333337,0.5714285714285714,0.27205882352941146,0.5555555555555556,0.6126629422718808,0.6138519924098672,0.5458452722063037
4156,4156,0.12681912681912683,0.75,0.5,0.42857142857142855,0.404411764705882,0.4166666666666665,0.5540037243947858,0.5616698292220114,0.5272206303724928
4157,4157,0.15176715176715178,1.0,0.33333333333333337,0.14285714285714285,0.3124999999999998,0.38888888888888884,0.5931098696461825,0.6005692599620494,0.5415472779369627
4158,4158,0.04573804573804574,1.0,0.5,0.42857142857142855,0.40808823529411753,0.36111111111111094,0.44599627560521415,0.45920303605313095,0.42836676217765046
4159,4159,0.2702702702702703,0.75,0.5,0.5714285714285714,0.33823529411764697,0.4166666666666665,0.6899441340782123,0.7001897533206831,0.6375358166189111
4160,4160,0.02702702702702703,0.5,0.5,0.8571428571428572,0.3749999999999998,0.38888888888888884,0.41620111731843573,0.4269449715370019,0.39255014326647564
4161,4161,0.11434511434511435,0.75,0.5,0.2857142857142857,0.34558823529411753,0.4166666666666665,0.547486033519553,0.5540796963946869,0.5071633237822349
4162,4162,0.16632016632016633,0.75,0.16666666666666666,0.42857142857142855,0.3308823529411764,0.4722222222222221,0.5986964618249534,0.6100569259962049,0.5573065902578797
4163,4163,0.10395010395010396,0.75,0.5,0.14285714285714285,0.27573529411764697,0.4722222222222221,0.5446927374301676,0.5512333965844401,0.48853868194842404
4164,4164,0.2702702702702703,0.5,0.8333333333333334,0.2857142857142857,0.341911764705882,0.4722222222222221,0.6945996275605214,0.7049335863377609,0.6432664756446992
4165,4165,0.02494802494802495,0.5,0.16666666666666666,1.0,0.38235294117647034,0.33333333333333326,0.41247672253258844,0.42314990512333966,0.39111747851002865
4166,4166,0.02494802494802495,0.75,0.9999999999999999,0.42857142857142855,0.40073529411764697,0.4166666666666665,0.40502793296089384,0.4155597722960152,0.3868194842406877
